loan_amnt,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,dti,earliest_cr_line,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,application_type,mort_acc,pub_rec_bankruptcies
32000.0, 36,11.48,1054.93,B,B5,Professor,10+ years,MORTGAGE,107000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,19.13,Feb-1998,12.0,0.0,95821.0,89.0,27.0,w,Individual,8.0,0.0
15200.0, 60,13.99,353.6,C,C4,Engineer,10+ years,OWN,69998.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,14.52,Nov-2005,7.0,1.0,19434.0,85.6,15.0,w,Individual,1.0,0.0
12500.0, 60,11.99,278.0,C,C1,Owner,< 1 year,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.98,Apr-2006,5.0,0.0,8619.0,69.0,8.0,w,Individual,1.0,0.0
21000.0, 36,10.78,685.33,B,B4,IT Specialist,4 years,MORTGAGE,81000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.19,Jul-2003,12.0,0.0,14360.0,45.6,39.0,w,Individual,2.0,0.0
16000.0, 36,8.49,505.01,B,B1,Customer Care coordinator,3 years,RENT,35000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,24.49,Apr-2006,10.0,1.0,12989.0,50.9,13.0,w,Individual,0.0,1.0
24650.0, 36,11.48,812.63,B,B5,Supervising Psychiatric Social Worker,10+ years,MORTGAGE,100000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,22.64,Apr-1988,11.0,0.0,31110.0,56.0,24.0,w,Individual,5.0,0.0
11000.0, 36,7.91,344.25,A,A5,Senior Financial/Budget Analyst,3 years,MORTGAGE,77000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,28.73,Mar-2004,11.0,0.0,10919.0,60.3,25.0,w,Individual,3.0,0.0
22400.0, 60,14.85,531.14,C,C5,librarian,10+ years,RENT,70000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,18.69,Jan-2003,10.0,0.0,15292.0,69.8,20.0,w,Individual,0.0,0.0
15125.0, 60,18.49,388.12,D,D5,driver,10+ years,MORTGAGE,61000.0,Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,25.38,Apr-2012,16.0,0.0,19934.0,47.0,18.0,w,Individual,1.0,0.0
8725.0, 36,11.99,289.76,C,C1,account sales mng,10+ years,MORTGAGE,60000.0,Source Verified,Dec-2015,Late (31-120 days),debt_consolidation,Debt consolidation,29.56,Feb-1995,9.0,0.0,7990.0,38.6,33.0,w,Individual,4.0,0.0
8000.0, 36,7.91,250.36,A,A5,Teacher,10+ years,MORTGAGE,63800.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,23.76,Jun-1991,11.0,0.0,5025.0,32.2,35.0,w,Individual,2.0,0.0
8000.0, 36,9.17,255.04,B,B2,Wholesale Mgr,2 years,RENT,52000.0,Source Verified,Dec-2015,Fully Paid,major_purchase,Major purchase,11.86,Feb-2004,4.0,0.0,4715.0,26.2,16.0,w,Individual,2.0,0.0
11000.0, 36,14.85,380.52,C,C5,Field Technician,2 years,RENT,42240.0,Source Verified,Dec-2015,Fully Paid,home_improvement,,19.18,Jan-2011,13.0,0.0,4903.0,26.1,16.0,w,Individual,0.0,0.0
11725.0, 60,18.99,304.09,E,E1,Teacher,5 years,MORTGAGE,82000.0,Source Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,13.32,Feb-1995,10.0,1.0,14337.0,35.8,22.0,w,Individual,3.0,0.0
28500.0, 60,18.99,739.15,E,E1,Sales,< 1 year,MORTGAGE,70000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,29.37,Sep-2001,16.0,0.0,21710.0,77.0,29.0,w,Individual,0.0,0.0
25000.0, 36,6.49,766.12,A,A2,Manager,5 years,OWN,120000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,21.3,Dec-1986,17.0,0.0,29581.0,28.0,33.0,w,Individual,1.0,0.0
7000.0, 36,9.17,223.16,B,B2,Nurse Lvn ,5 years,RENT,70000.0,Not Verified,Dec-2015,Fully Paid,moving,Moving and relocation,16.1,Nov-2007,13.0,0.0,2978.0,47.0,20.0,w,Individual,0.0,0.0
12000.0, 36,9.8,386.09,B,B3,Director of Channel Sales & Marketing,< 1 year,MORTGAGE,100000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,12.07,Sep-2000,10.0,0.0,24801.0,65.4,44.0,w,Individual,0.0,0.0
20000.0, 60,8.49,410.24,B,B1,Sales,10+ years,OWN,40000.0,Not Verified,Dec-2015,Current,credit_card,Credit card refinancing,20.04,Jun-2001,16.0,0.0,3137.0,6.1,44.0,w,Individual,3.0,0.0
5875.0, 36,15.77,205.89,D,D1,manufacturing driver,10+ years,RENT,56000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,25.65,Oct-2005,5.0,0.0,928.0,38.7,11.0,w,Individual,0.0,0.0
18000.0, 60,18.49,461.9,D,D5,Sales Account Manager,10+ years,RENT,145000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,15.54,Mar-2000,26.0,0.0,36333.0,47.9,49.0,w,Individual,5.0,0.0
28000.0, 36,7.91,876.26,A,A5,Group Manager,1 year,MORTGAGE,160000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,23.69,Sep-1991,16.0,0.0,158563.0,75.2,31.0,w,Individual,6.0,0.0
35000.0, 60,9.8,740.21,B,B3,Pilot,10+ years,RENT,205000.0,Source Verified,Dec-2015,Fully Paid,moving,Moving and relocation,5.71,Mar-1973,10.0,0.0,13356.0,22.8,44.0,w,Individual,2.0,0.0
31800.0, 60,16.59,783.32,D,D2,Finance and Admn. Director,< 1 year,MORTGAGE,65000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,24.15,Oct-2003,12.0,0.0,17044.0,17.7,23.0,w,Individual,7.0,0.0
25000.0, 60,17.97,634.43,D,D4,Driver,10+ years,MORTGAGE,105000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,22.57,Feb-1988,10.0,1.0,5787.0,31.3,41.0,w,Individual,4.0,1.0
16000.0, 36,17.27,572.6,D,D3,O&M Specialist II,6 years,RENT,54000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.73,Jun-2002,10.0,0.0,4280.0,27.8,16.0,w,Individual,0.0,0.0
25000.0, 60,10.78,540.83,B,B4,Business Analyst,10+ years,OWN,82000.0,Source Verified,Dec-2015,Current,credit_card,Credit card refinancing,26.88,Dec-1996,8.0,0.0,29034.0,80.0,19.0,w,Individual,0.0,0.0
35000.0, 60,16.59,862.15,D,D2,Registered Nurse,5 years,MORTGAGE,139000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,14.95,Sep-2008,10.0,0.0,24127.0,77.8,28.0,w,Individual,5.0,0.0
18000.0, 36,7.91,563.31,A,A5,Sales,1 year,OWN,60000.0,Not Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,11.52,Jun-2008,12.0,0.0,16649.0,50.3,18.0,w,Individual,1.0,0.0
10000.0, 36,7.49,311.02,A,A4,Support Staff,< 1 year,MORTGAGE,55500.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,15.05,Feb-2003,8.0,0.0,13908.0,41.5,16.0,w,Individual,2.0,0.0
8000.0, 36,14.85,276.74,C,C5,ESTIMATING ASSISTANT,2 years,RENT,53040.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,20.54,Jul-2001,12.0,1.0,8195.0,63.0,35.0,w,Individual,0.0,1.0
12000.0, 60,13.44,275.75,C,C3,Team member ,10+ years,MORTGAGE,75000.0,Source Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,18.46,Mar-1998,11.0,0.0,31405.0,84.9,19.0,w,Individual,2.0,0.0
15000.0, 36,5.32,451.73,A,A1,,,MORTGAGE,75000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,8.75,Jul-1968,11.0,0.0,6138.0,12.3,34.0,w,Individual,4.0,0.0
20000.0, 60,11.99,444.79,C,C1,CEO/Therapist,4 years,MORTGAGE,155000.0,Source Verified,Dec-2015,Fully Paid,house,Home buying,22.47,Nov-1994,17.0,0.0,12740.0,34.8,25.0,w,Individual,3.0,0.0
14000.0, 60,19.89,370.06,E,E3,Program Group Leader,10+ years,MORTGAGE,80000.0,Source Verified,Dec-2015,Fully Paid,small_business,Business,14.39,Aug-2003,13.0,0.0,28820.0,58.8,28.0,w,Individual,4.0,0.0
20500.0, 36,8.49,647.04,B,B1,,,RENT,77700.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,18.56,Apr-1999,16.0,1.0,11495.0,39.0,51.0,w,Individual,0.0,1.0
4700.0, 36,13.99,160.62,C,C4,Sales,4 years,MORTGAGE,88000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,14.21,Jul-2001,6.0,2.0,2328.0,77.6,13.0,w,Individual,3.0,0.0
28000.0, 60,9.17,583.55,B,B2,Attorney,4 years,MORTGAGE,76008.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,14.47,Sep-1995,18.0,0.0,38235.0,43.1,38.0,w,Individual,1.0,0.0
12000.0, 36,7.91,375.54,A,A5,HR Director,10+ years,MORTGAGE,71000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,24.86,Sep-1989,27.0,0.0,42125.0,38.3,65.0,w,Individual,5.0,0.0
7200.0, 36,7.91,225.33,A,A5,Sales Associate,< 1 year,RENT,42500.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,11.07,Mar-2001,10.0,0.0,8187.0,47.1,18.0,w,Individual,0.0,0.0
11000.0, 36,7.49,342.12,A,A4,,,OWN,33000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,37.56,Dec-1983,26.0,0.0,9867.0,7.1,44.0,w,Individual,0.0,0.0
11000.0, 60,13.99,255.9,C,C4,sales/merchandiser,5 years,MORTGAGE,52000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,5.7,May-2011,8.0,0.0,8800.0,56.8,8.0,w,Individual,0.0,0.0
3500.0, 36,9.8,112.61,B,B3,Operation to Cash Analyst,1 year,MORTGAGE,45000.0,Source Verified,Dec-2015,Fully Paid,car,Car financing,22.29,Nov-1993,30.0,0.0,3236.0,26.1,66.0,w,Individual,2.0,0.0
23850.0, 36,13.44,808.67,C,C3,System Administrator,3 years,OWN,111000.0,Source Verified,Dec-2015,Fully Paid,major_purchase,Major purchase,13.58,Sep-2002,24.0,1.0,20298.0,53.3,38.0,w,Individual,0.0,1.0
3600.0, 36,15.77,126.16,D,D1,Production Supervisor,3 years,RENT,70000.0,Source Verified,Dec-2015,Fully Paid,other,Other,14.33,Aug-2004,12.0,0.0,2442.0,52.0,30.0,w,Individual,0.0,0.0
15000.0, 36,7.91,469.43,A,A5,Teacher,2 years,RENT,54000.0,Source Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,19.39,Apr-2007,6.0,0.0,9785.0,52.9,14.0,w,Individual,0.0,0.0
16500.0, 36,11.99,547.96,C,C1,Information Specialist 4,10+ years,MORTGAGE,76000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,2.56,Jan-2006,12.0,0.0,7256.0,23.5,15.0,w,Individual,0.0,0.0
8275.0, 36,10.78,270.06,B,B4,,,MORTGAGE,55000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,38.05,May-1991,10.0,0.0,46623.0,89.7,23.0,w,Individual,4.0,0.0
35000.0, 36,17.27,1252.56,D,D3,Director of Catering & Events,< 1 year,MORTGAGE,80000.0,Source Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,15.77,Mar-1989,9.0,0.0,13859.0,74.1,19.0,w,Individual,1.0,0.0
20000.0, 36,5.32,602.3,A,A1,Radiology Ancillary Manager ,< 1 year,MORTGAGE,106000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.04,Jan-1999,14.0,0.0,16210.0,35.2,28.0,w,Individual,2.0,0.0
22800.0, 36,5.32,686.62,A,A1,Owner,6 years,MORTGAGE,76000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,21.96,Oct-1999,12.0,0.0,15801.0,37.3,27.0,w,Individual,3.0,0.0
10000.0, 36,8.49,315.63,B,B1,Accounting Clerk,4 years,OWN,35000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,33.54,Nov-1994,12.0,0.0,23294.0,44.3,30.0,w,Individual,1.0,0.0
19000.0, 36,10.78,620.06,B,B4,director of working credit,10+ years,MORTGAGE,155000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,18.42,Sep-2003,7.0,0.0,14815.0,75.2,27.0,w,Individual,4.0,0.0
18000.0, 60,8.49,369.22,B,B1,QA Engineer,5 years,MORTGAGE,92000.0,Not Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,3.48,May-1999,4.0,0.0,4381.0,57.6,16.0,w,Individual,3.0,0.0
6000.0, 36,16.59,212.7,D,D2,Lead bartender,2 years,RENT,40000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,10.8,Feb-2009,6.0,0.0,3510.0,46.8,10.0,w,Individual,0.0,0.0
35000.0, 36,16.59,1240.72,D,D2,Oracle Systems Administrator,10+ years,MORTGAGE,105000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,27.22,Dec-1993,15.0,0.0,40781.0,66.3,24.0,w,Individual,3.0,0.0
6000.0, 36,13.99,205.04,C,C4,Sr Finance Project Manager,10+ years,MORTGAGE,210000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,12.55,May-2009,9.0,0.0,43074.0,88.8,19.0,w,Individual,2.0,0.0
16000.0, 36,13.99,546.77,C,C4,PAYABLES,< 1 year,RENT,52000.0,Source Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,33.12,Sep-1995,15.0,1.0,7971.0,26.2,19.0,w,Individual,0.0,1.0
5000.0, 36,16.59,177.25,D,D2,,,RENT,19000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,14.28,Mar-2007,6.0,0.0,4040.0,80.8,8.0,w,Individual,0.0,0.0
3000.0, 36,18.49,109.2,D,D5,case worker,1 year,RENT,54000.0,Not Verified,Dec-2015,Charged Off,house,Home buying,32.18,Jun-1999,46.0,0.0,24977.0,33.2,89.0,w,Individual,0.0,0.0
20000.0, 36,14.85,691.84,C,C5,social worker,10+ years,OWN,120000.0,Not Verified,Dec-2015,Charged Off,other,Other,33.29,Sep-1988,11.0,0.0,50651.0,91.9,19.0,w,Individual,6.0,0.0
24000.0, 60,23.13,678.37,F,F2,Coordinator,6 years,MORTGAGE,43435.0,Verified,Dec-2015,Fully Paid,debt_consolidation,,35.7,Jul-1998,13.0,1.0,12508.0,73.1,22.0,w,Joint App,1.0,1.0
20000.0, 36,7.49,622.04,A,A4,IT Manager,10+ years,MORTGAGE,106000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,27.2,Jan-2001,17.0,0.0,27910.0,54.6,32.0,w,Individual,4.0,0.0
8000.0, 36,9.17,255.04,B,B2,QA nurse,< 1 year,RENT,65000.0,Verified,Dec-2015,Fully Paid,major_purchase,Major purchase,22.05,Mar-1996,13.0,0.0,13171.0,79.8,35.0,w,Individual,1.0,0.0
5000.0, 36,12.88,168.19,C,C2,General Manager,< 1 year,RENT,47000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,38.61,Apr-2003,17.0,0.0,10099.0,54.9,35.0,w,Individual,0.0,0.0
20000.0, 36,5.32,602.3,A,A1,Train Service Supervisor,10+ years,MORTGAGE,135000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,15.9,Jan-1982,14.0,0.0,14467.0,44.4,32.0,w,Individual,7.0,0.0
5000.0, 36,13.44,169.54,C,C3,R.N.,6 years,RENT,110000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,24.66,Apr-1994,28.0,0.0,26360.0,74.5,59.0,f,Individual,2.0,0.0
30425.0, 60,19.89,804.22,E,E3,Chief Deputy,9 years,MORTGAGE,69201.0,Verified,Dec-2015,Current,credit_card,Credit card refinancing,16.67,Apr-2000,16.0,0.0,49012.0,87.2,22.0,f,Individual,5.0,0.0
12000.0, 36,10.78,391.62,B,B4,sales,5 years,RENT,29500.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.27,Jan-2007,8.0,1.0,12710.0,53.4,10.0,w,Individual,0.0,1.0
19675.0, 60,21.48,537.61,E,E5,Software Engineer,< 1 year,MORTGAGE,86000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,8.09,Jul-2008,8.0,0.0,10734.0,39.2,10.0,w,Individual,1.0,0.0
24000.0, 36,9.8,772.17,B,B3,Chief Operating Officer,3 years,OWN,125000.0,Not Verified,Dec-2015,Charged Off,home_improvement,Home improvement,2.96,May-2003,24.0,0.0,7280.0,14.5,27.0,w,Individual,0.0,0.0
12000.0, 36,10.78,391.62,B,B4,Faculty,2 years,MORTGAGE,85000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,24.06,Apr-2000,18.0,0.0,13616.0,46.3,40.0,w,Individual,4.0,0.0
12000.0, 36,5.32,361.38,A,A1,Secretary/Tresurer,4 years,OWN,45000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,29.87,Jul-1987,7.0,0.0,8994.0,63.3,23.0,w,Individual,1.0,0.0
28000.0, 36,7.91,876.26,A,A5,Trader,2 years,MORTGAGE,112000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,11.95,Mar-1990,5.0,0.0,32983.0,50.0,15.0,w,Individual,2.0,0.0
14000.0, 36,10.78,456.89,B,B4,Senior Manager,7 years,RENT,105000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,26.66,Oct-2002,11.0,0.0,36206.0,88.3,30.0,f,Individual,0.0,0.0
9975.0, 36,23.13,386.81,F,F2,Staff Bookkeeper,9 years,OWN,31200.0,Verified,Dec-2015,Fully Paid,other,Other,21.14,May-1981,10.0,0.0,9075.0,35.6,12.0,w,Individual,0.0,0.0
10000.0, 36,5.32,301.15,A,A1,Product Manager,8 years,RENT,72000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.42,Jun-2010,13.0,0.0,31789.0,59.5,14.0,w,Individual,0.0,0.0
3600.0, 36,13.99,123.03,C,C4,Care giver ,5 years,MORTGAGE,34000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,29.79,May-1995,11.0,1.0,10572.0,30.1,19.0,w,Individual,0.0,1.0
27850.0, 36,24.24,1096.15,F,F3,Senior Departmental Technician,10+ years,MORTGAGE,55702.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,26.18,Jul-1999,10.0,1.0,7657.0,95.7,27.0,w,Individual,1.0,0.0
14000.0, 36,9.8,450.43,B,B3,Nurse anesthetist ,4 years,MORTGAGE,175000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,25.43,Dec-1999,19.0,2.0,41039.0,83.2,38.0,w,Individual,5.0,0.0
12475.0, 36,5.32,375.69,A,A1,Certified Nursing Assistant,2 years,OWN,26000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,28.49,Aug-2008,6.0,0.0,6643.0,69.9,7.0,w,Individual,0.0,0.0
24000.0, 60,13.44,551.5,C,C3,Transportation Manager,1 year,MORTGAGE,96000.0,Verified,Dec-2015,Fully Paid,credit_card,,22.7,Jun-2001,13.0,1.0,19403.0,53.3,24.0,w,Joint App,2.0,0.0
22400.0, 60,14.85,531.14,C,C5,Senior Systems Engineer,3 years,RENT,96000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,20.45,Feb-2002,10.0,0.0,10802.0,85.1,19.0,w,Individual,3.0,0.0
26000.0, 36,6.49,796.76,A,A2,Test Manager,6 years,MORTGAGE,124400.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,26.03,May-2001,8.0,0.0,20052.0,59.0,36.0,w,Individual,6.0,0.0
25000.0, 60,13.44,574.48,C,C3,,,OWN,50000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,6.39,Jul-1995,11.0,0.0,8291.0,12.2,34.0,w,Individual,5.0,0.0
14000.0, 36,9.8,450.43,B,B3,Senior Engineering Project Team Leader,10+ years,MORTGAGE,130000.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,11.99,Jan-1999,14.0,0.0,78106.0,85.1,28.0,w,Individual,5.0,0.0
10000.0, 36,6.49,306.45,A,A2,super intendent,8 years,OWN,52600.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,13.16,Oct-2003,12.0,0.0,4788.0,16.3,20.0,w,Individual,0.0,0.0
18300.0, 60,16.59,450.78,D,D2,Executive Administrative Assistant,10+ years,MORTGAGE,118000.0,Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,21.49,May-1993,26.0,0.0,18056.0,43.0,42.0,w,Individual,2.0,0.0
11550.0, 36,18.99,423.32,E,E1,,,MORTGAGE,28948.92,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,18.41,Nov-2001,9.0,0.0,14858.0,77.8,13.0,w,Individual,2.0,0.0
14000.0, 36,6.99,432.22,A,A3,Deputy Division Chief,6 years,MORTGAGE,100200.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,19.34,Mar-1994,11.0,0.0,26355.0,69.0,23.0,w,Individual,9.0,0.0
9000.0, 36,7.91,281.66,A,A5,Dispatcher,10+ years,MORTGAGE,90000.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,9.28,Apr-1998,11.0,0.0,3218.0,11.1,40.0,w,Individual,3.0,0.0
8000.0, 36,10.78,261.08,B,B4,Administrative Assistant,3 years,RENT,38000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,25.36,Nov-2001,13.0,1.0,7065.0,63.6,27.0,w,Individual,1.0,1.0
11000.0, 36,7.91,344.25,A,A5,Teacher,2 years,MORTGAGE,60000.0,Not Verified,Dec-2015,Fully Paid,other,Other,28.36,Jun-2002,16.0,0.0,16701.0,47.2,24.0,w,Individual,0.0,0.0
11200.0, 36,5.32,337.29,A,A1,Quality Manager,2 years,MORTGAGE,82500.0,Not Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,14.79,Feb-1984,8.0,0.0,2721.0,6.0,25.0,w,Individual,4.0,0.0
21000.0, 60,13.44,482.56,C,C3,RN- Staff Educator,2 years,MORTGAGE,75000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,21.56,Nov-2004,25.0,1.0,14236.0,37.9,52.0,w,Individual,1.0,0.0
35000.0, 36,11.99,1162.34,C,C1,manager,10+ years,RENT,130000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,19.75,May-1997,15.0,0.0,41206.0,62.5,20.0,w,Individual,0.0,0.0
20000.0, 36,13.44,678.13,C,C3,Water Treatment Plant Operator,3 years,MORTGAGE,64000.0,Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,23.85,Aug-2009,9.0,0.0,25020.0,73.4,22.0,w,Individual,2.0,0.0
24000.0, 36,6.49,735.47,A,A2,Planner,10+ years,MORTGAGE,105000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.15,Nov-2000,7.0,0.0,30763.0,87.4,13.0,w,Individual,2.0,0.0
19800.0, 36,11.99,657.55,C,C1,Manager,3 years,RENT,45000.0,Not Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,23.47,Apr-2004,12.0,0.0,6477.0,26.5,18.0,w,Individual,0.0,0.0
30000.0, 36,12.88,1009.09,C,C2,machine operator leadman,9 years,RENT,84000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,24.39,May-2002,8.0,0.0,2204.0,21.8,26.0,w,Individual,0.0,0.0
28000.0, 36,5.32,843.22,A,A1,Senior Engineer,3 years,MORTGAGE,205200.0,Source Verified,Dec-2015,Fully Paid,credit_card,Credit card refinancing,21.6,May-1980,17.0,0.0,24236.0,54.0,40.0,w,Individual,6.0,0.0
13475.0, 60,16.59,331.93,D,D2,Professor ,6 years,MORTGAGE,62000.0,Verified,Dec-2015,Current,debt_consolidation,Debt consolidation,30.41,Nov-1999,21.0,0.0,30033.0,85.8,49.0,w,Individual,2.0,0.0
27300.0, 60,17.97,692.8,D,D4,Director,4 years,MORTGAGE,65000.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,17.02,Jul-2001,9.0,0.0,29015.0,72.7,32.0,w,Individual,3.0,0.0
10000.0, 60,13.99,232.64,C,C4,Accounting Supervisor,9 years,RENT,62000.0,Not Verified,Dec-2015,Current,credit_card,Credit card refinancing,29.06,Aug-1964,13.0,0.0,13323.0,42.0,23.0,w,Individual,0.0,0.0
24000.0, 60,12.88,544.61,C,C2,Technical analyst ,10+ years,RENT,73000.0,Not Verified,Dec-2015,Charged Off,credit_card,Credit card refinancing,19.76,Feb-2003,8.0,1.0,9016.0,88.4,20.0,w,Individual,0.0,0.0
1450.0, 36,9.17,46.23,B,B2,Team Lead,2 years,MORTGAGE,35000.0,Source Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,18.59,Aug-2003,6.0,0.0,6916.0,69.2,16.0,w,Individual,1.0,0.0
4000.0, 36,9.8,128.7,B,B3,English Teacher ,2 years,MORTGAGE,47500.0,Source Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,5.79,Mar-2008,12.0,0.0,5854.0,56.8,19.0,w,Individual,1.0,0.0
1000.0, 36,11.48,32.97,B,B5,Production Control,10+ years,RENT,86000.0,Not Verified,Dec-2015,Fully Paid,major_purchase,Major purchase,20.64,Aug-2000,10.0,0.0,26498.0,80.3,22.0,w,Individual,0.0,0.0
24950.0, 36,10.78,814.24,B,B4,Manager,5 years,MORTGAGE,65000.0,Not Verified,Dec-2015,Fully Paid,major_purchase,Major purchase,15.95,Apr-1985,15.0,0.0,9520.0,21.9,23.0,w,Individual,2.0,0.0
25000.0, 36,5.32,752.87,A,A1,Region Vice President ,10+ years,MORTGAGE,300000.0,Not Verified,Dec-2015,Fully Paid,home_improvement,Home improvement,9.14,Jul-1993,10.0,1.0,7543.0,33.5,27.0,w,Individual,1.0,1.0
6000.0, 36,7.91,187.77,A,A5,Sr Director Engineering,10+ years,MORTGAGE,250000.0,Source Verified,Dec-2015,Fully Paid,other,Other,16.17,Nov-1992,15.0,0.0,67109.0,82.3,33.0,f,Individual,5.0,0.0
21000.0, 36,9.17,669.46,B,B2,IT Security Engineer,< 1 year,MORTGAGE,110000.0,Not Verified,Dec-2015,Charged Off,debt_consolidation,Debt consolidation,22.5,Nov-1997,14.0,5.0,24093.0,46.1,20.0,w,Individual,0.0,0.0
2950.0, 36,11.99,97.97,C,C1,,,MORTGAGE,22000.0,Verified,Dec-2015,Fully Paid,debt_consolidation,Debt consolidation,16.58,Dec-2001,8.0,1.0,4285.0,45.0,22.0,w,Individual,2.0,1.0
